label,id_left,name_left,host_id_left,host_name_left,neighbourhood_group_left,neighbourhood_left,latitude_left,longitude_left,room_type_left,price_left,minimum_nights_left,number_of_reviews_left,last_review_left,reviews_per_month_left,calculated_host_listings_count_left,availability_365_left,id_right,name_right,host_id_right,host_name_right,neighbourhood_group_right,neighbourhood_right,latitude_right,longitude_right,room_type_right,price_right,minimum_nights_right,number_of_reviews_right,last_review_right,reviews_per_month_right,calculated_host_listings_count_right,availability_365_right
1,11685922,A Star Inn Triple Room Castel Sant'Angelo,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,99,1,5,2017-01-01,0.1,9,365,11688962,DELUXE double room IN THE HEART OF ROME,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,69,1,9,2019-11-24,0.17,9,365
1,11685922,A Star Inn Triple Room Castel Sant'Angelo,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,99,1,5,2017-01-01,0.1,9,365,11691267,BEST LOCATION IN ROME- superior room at A STAR INN,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,78,1,2,2018-11-04,0.05,9,365
1,11688962,DELUXE double room IN THE HEART OF ROME,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,69,1,9,2019-11-24,0.17,9,365,5089965,Christmas Holiday at A STAR INN Rome-free Parking,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Entire home/apt,499,1,49,2020-01-19,0.7,9,365
1,11688962,DELUXE double room IN THE HEART OF ROME,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,69,1,9,2019-11-24,0.17,9,365,8181819,"ROMAntique for 2 at A Star Inn,Arco di Costantino",26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,69,1,14,2019-11-02,0.27,9,364
1,11688962,DELUXE double room IN THE HEART OF ROME,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,69,1,9,2019-11-24,0.17,9,365,11685922,A Star Inn Triple Room Castel Sant'Angelo,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,99,1,5,2017-01-01,0.1,9,365
1,11688962,DELUXE double room IN THE HEART OF ROME,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,69,1,9,2019-11-24,0.17,9,365,11691267,BEST LOCATION IN ROME- superior room at A STAR INN,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,78,1,2,2018-11-04,0.05,9,365
1,11691267,BEST LOCATION IN ROME- superior room at A STAR INN,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,78,1,2,2018-11-04,0.05,9,365,5089965,Christmas Holiday at A STAR INN Rome-free Parking,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Entire home/apt,499,1,49,2020-01-19,0.7,9,365
1,11691267,BEST LOCATION IN ROME- superior room at A STAR INN,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,78,1,2,2018-11-04,0.05,9,365,8181819,"ROMAntique for 2 at A Star Inn,Arco di Costantino",26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,69,1,14,2019-11-02,0.27,9,364
1,11691267,BEST LOCATION IN ROME- superior room at A STAR INN,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,78,1,2,2018-11-04,0.05,9,365,11685922,A Star Inn Triple Room Castel Sant'Angelo,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,99,1,5,2017-01-01,0.1,9,365
1,11691267,BEST LOCATION IN ROME- superior room at A STAR INN,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,78,1,2,2018-11-04,0.05,9,365,11688962,DELUXE double room IN THE HEART OF ROME,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,69,1,9,2019-11-24,0.17,9,365
1,5099157,Romecentreapt Fontana di Trevi Piazza di Spagna!,25982108,Barbara,,I Centro Storico,41.90863,12.49802,Entire home/apt,76,2,74,2020-02-22,1.06,3,134,10128525,Romecentreapt LOFT Veneto,25982108,Barbara,,I Centro Storico,41.90863,12.49802,Entire home/apt,55,3,49,2019-06-10,0.84,3,190
1,10128525,Romecentreapt LOFT Veneto,25982108,Barbara,,I Centro Storico,41.90863,12.49802,Entire home/apt,55,3,49,2019-06-10,0.84,3,190,5099157,Romecentreapt Fontana di Trevi Piazza di Spagna!,25982108,Barbara,,I Centro Storico,41.90863,12.49802,Entire home/apt,76,2,74,2020-02-22,1.06,3,134
1,5121697,Corso 12 Luxury Rooms & Suites - Piazza Di Spagna,26400960,Corso 12,,I Centro Storico,41.90922,12.476980000000001,Private room,169,1,0,,,3,363,5140297,Corso 12 Luxury Rooms & Suites - Piazza Di Spagna,26400960,Corso 12,,I Centro Storico,41.90922,12.476980000000001,Private room,214,1,1,2020-01-01,0.08,3,363
1,5140297,Corso 12 Luxury Rooms & Suites - Piazza Di Spagna,26400960,Corso 12,,I Centro Storico,41.90922,12.476980000000001,Private room,214,1,1,2020-01-01,0.08,3,363,5121697,Corso 12 Luxury Rooms & Suites - Piazza Di Spagna,26400960,Corso 12,,I Centro Storico,41.90922,12.476980000000001,Private room,169,1,0,,,3,363
1,5188471,Beautiful Loft for 2-5 guests > garage included,18744779,Martina,,I Centro Storico,41.89934,12.49211,Entire home/apt,77,1,334,2020-10-11,4.71,4,286,5961558,Guesthouse a Monti da 2 a 9 posti with garage,18744779,Martina,,I Centro Storico,41.89934,12.49211,Entire home/apt,88,1,107,2020-10-11,1.6,4,247
1,5961558,Guesthouse a Monti da 2 a 9 posti with garage,18744779,Martina,,I Centro Storico,41.89934,12.49211,Entire home/apt,88,1,107,2020-10-11,1.6,4,247,5188471,Beautiful Loft for 2-5 guests > garage included,18744779,Martina,,I Centro Storico,41.89934,12.49211,Entire home/apt,77,1,334,2020-10-11,4.71,4,286
1,5237503,Locanda Sant'Anna - Blue Double Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Hotel room,96,1,107,2020-02-25,1.87,5,364,5237756,Locanda Sant'Anna - Red Double Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Hotel room,96,1,72,2020-09-23,1.27,5,365
1,5237503,Locanda Sant'Anna - Blue Double Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Hotel room,96,1,107,2020-02-25,1.87,5,364,5238339,Locanda Sant'Anna - single Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Private room,100,1,70,2020-02-28,1.15,5,355
1,5237503,Locanda Sant'Anna - Blue Double Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Hotel room,96,1,107,2020-02-25,1.87,5,364,5238476,Locanda Sant'Anna - green room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Private room,100,1,57,2020-02-14,0.94,5,364
1,5237756,Locanda Sant'Anna - Red Double Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Hotel room,96,1,72,2020-09-23,1.27,5,365,5237503,Locanda Sant'Anna - Blue Double Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Hotel room,96,1,107,2020-02-25,1.87,5,364
1,5237756,Locanda Sant'Anna - Red Double Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Hotel room,96,1,72,2020-09-23,1.27,5,365,5238339,Locanda Sant'Anna - single Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Private room,100,1,70,2020-02-28,1.15,5,355
1,5237756,Locanda Sant'Anna - Red Double Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Hotel room,96,1,72,2020-09-23,1.27,5,365,5238476,Locanda Sant'Anna - green room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Private room,100,1,57,2020-02-14,0.94,5,364
1,5238339,Locanda Sant'Anna - single Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Private room,100,1,70,2020-02-28,1.15,5,355,5237503,Locanda Sant'Anna - Blue Double Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Hotel room,96,1,107,2020-02-25,1.87,5,364
1,5238339,Locanda Sant'Anna - single Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Private room,100,1,70,2020-02-28,1.15,5,355,5237756,Locanda Sant'Anna - Red Double Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Hotel room,96,1,72,2020-09-23,1.27,5,365
1,5238339,Locanda Sant'Anna - single Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Private room,100,1,70,2020-02-28,1.15,5,355,5238476,Locanda Sant'Anna - green room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Private room,100,1,57,2020-02-14,0.94,5,364
1,5238476,Locanda Sant'Anna - green room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Private room,100,1,57,2020-02-14,0.94,5,364,5237503,Locanda Sant'Anna - Blue Double Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Hotel room,96,1,107,2020-02-25,1.87,5,364
1,5238476,Locanda Sant'Anna - green room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Private room,100,1,57,2020-02-14,0.94,5,364,5237756,Locanda Sant'Anna - Red Double Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Hotel room,96,1,72,2020-09-23,1.27,5,365
1,5238476,Locanda Sant'Anna - green room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Private room,100,1,57,2020-02-14,0.94,5,364,5238339,Locanda Sant'Anna - single Room,27104165,Ilenia & Patrizio,,I Centro Storico,41.89403,12.51101,Private room,100,1,70,2020-02-28,1.15,5,355
1,5301351,"Villa, Rome, private rooms, ( ROSA )",2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,59,1,0,,,5,364,5323407,Villa with park near Rome,2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,49,1,2,2018-11-27,0.03,5,363
1,5301351,"Villa, Rome, private rooms, ( ROSA )",2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,59,1,0,,,5,364,5331204,"Villa Rome private rooms, shared bathroom MAGNOLIA",2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,49,1,0,,,5,363
1,5301351,"Villa, Rome, private rooms, ( ROSA )",2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,59,1,0,,,5,364,17838191,Villa Rome private rooms private bathroom ORCHIDEA,2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,59,1,0,,,5,364
1,5323407,Villa with park near Rome,2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,49,1,2,2018-11-27,0.03,5,363,5301351,"Villa, Rome, private rooms, ( ROSA )",2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,59,1,0,,,5,364
1,5323407,Villa with park near Rome,2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,49,1,2,2018-11-27,0.03,5,363,5331204,"Villa Rome private rooms, shared bathroom MAGNOLIA",2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,49,1,0,,,5,363
1,5323407,Villa with park near Rome,2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,49,1,2,2018-11-27,0.03,5,363,17838191,Villa Rome private rooms private bathroom ORCHIDEA,2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,59,1,0,,,5,364
1,5331204,"Villa Rome private rooms, shared bathroom MAGNOLIA",2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,49,1,0,,,5,363,5301351,"Villa, Rome, private rooms, ( ROSA )",2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,59,1,0,,,5,364
1,5331204,"Villa Rome private rooms, shared bathroom MAGNOLIA",2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,49,1,0,,,5,363,5323407,Villa with park near Rome,2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,49,1,2,2018-11-27,0.03,5,363
1,5331204,"Villa Rome private rooms, shared bathroom MAGNOLIA",2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,49,1,0,,,5,363,17838191,Villa Rome private rooms private bathroom ORCHIDEA,2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,59,1,0,,,5,364
1,17838191,Villa Rome private rooms private bathroom ORCHIDEA,2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,59,1,0,,,5,364,5301351,"Villa, Rome, private rooms, ( ROSA )",2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,59,1,0,,,5,364
1,17838191,Villa Rome private rooms private bathroom ORCHIDEA,2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,59,1,0,,,5,364,5323407,Villa with park near Rome,2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,49,1,2,2018-11-27,0.03,5,363
1,17838191,Villa Rome private rooms private bathroom ORCHIDEA,2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,59,1,0,,,5,364,5331204,"Villa Rome private rooms, shared bathroom MAGNOLIA",2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,49,1,0,,,5,363
1,5366596,ROMA CAPUT MUNDI DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,30,1,437,2020-11-01,6.24,11,0,5366751,TREVI FOUNTAIN DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,388,2020-10-04,5.58,11,89
1,5366596,ROMA CAPUT MUNDI DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,30,1,437,2020-11-01,6.24,11,0,5367330,SPANISH STEPS TWIN/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,402,2020-10-27,5.77,11,89
1,5366596,ROMA CAPUT MUNDI DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,30,1,437,2020-11-01,6.24,11,0,5367519,ST. PETER TRIPLE/DOUBLE/TWIN ROOM by NORI GH,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,370,2020-10-11,5.29,11,89
1,5366596,ROMA CAPUT MUNDI DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,30,1,437,2020-11-01,6.24,11,0,5367553,COLOSSEUM TRIPLE/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,35,1,320,2020-11-05,4.8,11,147
1,5366751,TREVI FOUNTAIN DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,388,2020-10-04,5.58,11,89,5366596,ROMA CAPUT MUNDI DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,30,1,437,2020-11-01,6.24,11,0
1,5366751,TREVI FOUNTAIN DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,388,2020-10-04,5.58,11,89,5367330,SPANISH STEPS TWIN/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,402,2020-10-27,5.77,11,89
1,5366751,TREVI FOUNTAIN DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,388,2020-10-04,5.58,11,89,5367519,ST. PETER TRIPLE/DOUBLE/TWIN ROOM by NORI GH,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,370,2020-10-11,5.29,11,89
1,5366751,TREVI FOUNTAIN DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,388,2020-10-04,5.58,11,89,5367553,COLOSSEUM TRIPLE/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,35,1,320,2020-11-05,4.8,11,147
1,5367330,SPANISH STEPS TWIN/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,402,2020-10-27,5.77,11,89,5366596,ROMA CAPUT MUNDI DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,30,1,437,2020-11-01,6.24,11,0
1,5367330,SPANISH STEPS TWIN/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,402,2020-10-27,5.77,11,89,5366751,TREVI FOUNTAIN DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,388,2020-10-04,5.58,11,89
1,5367330,SPANISH STEPS TWIN/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,402,2020-10-27,5.77,11,89,5367519,ST. PETER TRIPLE/DOUBLE/TWIN ROOM by NORI GH,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,370,2020-10-11,5.29,11,89
1,5367330,SPANISH STEPS TWIN/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,402,2020-10-27,5.77,11,89,5367553,COLOSSEUM TRIPLE/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,35,1,320,2020-11-05,4.8,11,147
1,5367519,ST. PETER TRIPLE/DOUBLE/TWIN ROOM by NORI GH,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,370,2020-10-11,5.29,11,89,5366596,ROMA CAPUT MUNDI DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,30,1,437,2020-11-01,6.24,11,0
1,5367519,ST. PETER TRIPLE/DOUBLE/TWIN ROOM by NORI GH,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,370,2020-10-11,5.29,11,89,5366751,TREVI FOUNTAIN DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,388,2020-10-04,5.58,11,89
1,5367519,ST. PETER TRIPLE/DOUBLE/TWIN ROOM by NORI GH,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,370,2020-10-11,5.29,11,89,5367330,SPANISH STEPS TWIN/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,402,2020-10-27,5.77,11,89
1,5367519,ST. PETER TRIPLE/DOUBLE/TWIN ROOM by NORI GH,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,370,2020-10-11,5.29,11,89,5367553,COLOSSEUM TRIPLE/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,35,1,320,2020-11-05,4.8,11,147
1,5367553,COLOSSEUM TRIPLE/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,35,1,320,2020-11-05,4.8,11,147,5366596,ROMA CAPUT MUNDI DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,30,1,437,2020-11-01,6.24,11,0
1,5367553,COLOSSEUM TRIPLE/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,35,1,320,2020-11-05,4.8,11,147,5366751,TREVI FOUNTAIN DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,388,2020-10-04,5.58,11,89
1,5367553,COLOSSEUM TRIPLE/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,35,1,320,2020-11-05,4.8,11,147,5367330,SPANISH STEPS TWIN/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,402,2020-10-27,5.77,11,89
1,5367553,COLOSSEUM TRIPLE/DOUBLE ROOM by NORI GUEST HOUSE,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,35,1,320,2020-11-05,4.8,11,147,5367519,ST. PETER TRIPLE/DOUBLE/TWIN ROOM by NORI GH,27820804,Anna,,I Centro Storico,41.89141,12.50038,Hotel room,42,1,370,2020-10-11,5.29,11,89
1,5378083,SAN PIETRO ROME VATICAN - SAFARI DOUBLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Hotel room,77,1,57,2020-06-22,1.41,6,364,7342877,San Pietro Rome Vatican - Double Room Newport,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,57,1,37,2020-02-28,0.58,6,364
1,5378083,SAN PIETRO ROME VATICAN - SAFARI DOUBLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Hotel room,77,1,57,2020-06-22,1.41,6,364,7607013,SAN PIETRO ROME VATICAN - MANHATTAN SINGLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,54,2,22,2020-09-06,0.35,6,364
1,5378083,SAN PIETRO ROME VATICAN - SAFARI DOUBLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Hotel room,77,1,57,2020-06-22,1.41,6,364,7607268,SAN PIETRO ROMA VATICAN - RIO TRIPLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,76,2,12,2020-03-07,0.19,6,292
1,7342877,San Pietro Rome Vatican - Double Room Newport,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,57,1,37,2020-02-28,0.58,6,364,5378083,SAN PIETRO ROME VATICAN - SAFARI DOUBLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Hotel room,77,1,57,2020-06-22,1.41,6,364
1,7342877,San Pietro Rome Vatican - Double Room Newport,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,57,1,37,2020-02-28,0.58,6,364,7607013,SAN PIETRO ROME VATICAN - MANHATTAN SINGLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,54,2,22,2020-09-06,0.35,6,364
1,7342877,San Pietro Rome Vatican - Double Room Newport,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,57,1,37,2020-02-28,0.58,6,364,7607268,SAN PIETRO ROMA VATICAN - RIO TRIPLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,76,2,12,2020-03-07,0.19,6,292
1,7607013,SAN PIETRO ROME VATICAN - MANHATTAN SINGLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,54,2,22,2020-09-06,0.35,6,364,5378083,SAN PIETRO ROME VATICAN - SAFARI DOUBLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Hotel room,77,1,57,2020-06-22,1.41,6,364
1,7607013,SAN PIETRO ROME VATICAN - MANHATTAN SINGLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,54,2,22,2020-09-06,0.35,6,364,7342877,San Pietro Rome Vatican - Double Room Newport,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,57,1,37,2020-02-28,0.58,6,364
1,7607013,SAN PIETRO ROME VATICAN - MANHATTAN SINGLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,54,2,22,2020-09-06,0.35,6,364,7607268,SAN PIETRO ROMA VATICAN - RIO TRIPLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,76,2,12,2020-03-07,0.19,6,292
1,7607268,SAN PIETRO ROMA VATICAN - RIO TRIPLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,76,2,12,2020-03-07,0.19,6,292,5378083,SAN PIETRO ROME VATICAN - SAFARI DOUBLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Hotel room,77,1,57,2020-06-22,1.41,6,364
1,7607268,SAN PIETRO ROMA VATICAN - RIO TRIPLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,76,2,12,2020-03-07,0.19,6,292,7342877,San Pietro Rome Vatican - Double Room Newport,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,57,1,37,2020-02-28,0.58,6,364
1,7607268,SAN PIETRO ROMA VATICAN - RIO TRIPLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,76,2,12,2020-03-07,0.19,6,292,7607013,SAN PIETRO ROME VATICAN - MANHATTAN SINGLE ROOM,27880283,Matteo,,XIII Aurelia,41.90059,12.44622,Private room,54,2,22,2020-09-06,0.35,6,364
1,5399235,Elegant Family Size Apartment in the Center of Rome,26831919,Simona,,I Centro Storico,41.909420000000004,12.47609,Entire home/apt,163,3,159,2020-02-26,2.35,8,268,14492837,Drift off to Sleep at a Contemporary Earth-toned Retreat,26831919,Simona,,I Centro Storico,41.909420000000004,12.47609,Entire home/apt,250,3,137,2020-03-02,2.64,8,130
1,14492837,Drift off to Sleep at a Contemporary Earth-toned Retreat,26831919,Simona,,I Centro Storico,41.909420000000004,12.47609,Entire home/apt,250,3,137,2020-03-02,2.64,8,130,5399235,Elegant Family Size Apartment in the Center of Rome,26831919,Simona,,I Centro Storico,41.909420000000004,12.47609,Entire home/apt,163,3,159,2020-02-26,2.35,8,268
1,5429360,DOUBLE ROOM NEAR TERMINI STATION,28162797,Hotel,,I Centro Storico,41.89536,12.49901,Hotel room,42,1,162,2020-11-01,6.73,6,364,32568968,double room near colosseum,28162797,Hotel,,I Centro Storico,41.89536,12.49901,Hotel room,33,1,115,2020-10-22,5.21,6,357
1,32568968,double room near colosseum,28162797,Hotel,,I Centro Storico,41.89536,12.49901,Hotel room,33,1,115,2020-10-22,5.21,6,357,5429360,DOUBLE ROOM NEAR TERMINI STATION,28162797,Hotel,,I Centro Storico,41.89536,12.49901,Hotel room,42,1,162,2020-11-01,6.73,6,364
1,5493661,New Suite Rouge in the heart of Rome,28488476,Dany,,I Centro Storico,41.90635,12.45781,Entire home/apt,45,2,200,2020-02-26,2.87,2,365,5493776,New Suite Noir with San Pietro view,28488476,Dany,,I Centro Storico,41.90635,12.45781,Entire home/apt,90,2,211,2020-01-31,2.97,2,347
1,5493776,New Suite Noir with San Pietro view,28488476,Dany,,I Centro Storico,41.90635,12.45781,Entire home/apt,90,2,211,2020-01-31,2.97,2,347,5493661,New Suite Rouge in the heart of Rome,28488476,Dany,,I Centro Storico,41.90635,12.45781,Entire home/apt,45,2,200,2020-02-26,2.87,2,365
1,5586201,Lata Luxury Apartment (Red),7489381,Mm,,I Centro Storico,41.90832,12.477360000000001,Entire home/apt,142,2,41,2019-08-07,0.59,4,364,5907610,Lata Luxury Rooms,7489381,Mm,,I Centro Storico,41.90832,12.477360000000001,Hotel room,106,1,10,2019-12-02,0.14,4,365
1,5907610,Lata Luxury Rooms,7489381,Mm,,I Centro Storico,41.90832,12.477360000000001,Hotel room,106,1,10,2019-12-02,0.14,4,365,5586201,Lata Luxury Apartment (Red),7489381,Mm,,I Centro Storico,41.90832,12.477360000000001,Entire home/apt,142,2,41,2019-08-07,0.59,4,364
