id,label,left_id,left_name,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_id,right_name,right_host_id,right_host_name,right_neighbourhood_group,right_neighbourhood,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
13234,0,28778715,Nice new apartment with sunny balcony,101200680,Dave,,Slotervaart,52.362809999999996,4.83753,Entire home/apt,150,2,3,2019-06-18,0.13,1,0,18698928,Appartment for rent,129996478,Lisa,,Slotervaart,52.35026,4.83753,Entire home/apt,75,2,0,,,1,0
9631,0,34496448,stylish and spacious appartment in the pijp area,260372695,Joost,,De Pijp - Rivierenbuurt,52.35119,4.89297,Entire home/apt,150,3,8,2020-01-04,0.44,1,0,13518299,Large room in renovated apartment middle of center,13033888,Bart-Jan,,Centrum-West,52.370490000000004,4.89297,Private room,85,3,6,2017-04-17,0.11,1,0
32,1,24615144,Johannes Vermeer apartment canal view,9282300,Anja,,Centrum-Oost,52.3643,4.8886699999999985,Entire home/apt,330,7,0,,,9,0,25463991,Karel Appel apartment with canal view + terrace,9282300,Anja,,Centrum-Oost,52.3643,4.8886699999999985,Entire home/apt,345,7,1,2019-03-18,0.05,9,352
8099,0,24592446,Charming renovated studio with balcony in The Pijp,765775,Michiel,,De Pijp - Rivierenbuurt,52.351209999999995,4.88795,Entire home/apt,399,2,13,2019-09-29,0.44,1,0,11708784,Quality | Vibrant Area | A+ for Couples & Business,8948269,Rolf,,De Pijp - Rivierenbuurt,52.356120000000004,4.88795,Entire home/apt,152,2,43,2020-10-11,0.78,1,0
5006,0,7221754,Great apartment with roof terrace!,8887310,Marije & Marijn,,Bos en Lommer,52.37551,4.857419999999999,Entire home/apt,100,2,24,2020-01-01,0.37,1,0,10065422,"Spacious, light and hip apartment",7004436,Godelinde,,Bos en Lommer,52.378840000000004,4.857419999999999,Entire home/apt,106,2,13,2019-01-01,0.22,1,0
8825,0,12779835,"Warm and cosy atmosphere, Prinseneiland",69540114,Marijje,,Centrum-West,52.38588,4.88646,Entire home/apt,220,2,6,2016-08-23,0.11,1,0,23888996,Centrally located canal penthouse apartment,95230206,Gabriel,,Centrum-West,52.37165,4.88646,Entire home/apt,179,2,1,2018-03-25,0.03,1,0
832,0,1145140,Charming one bedroom apartment in de Pijp | 2P,6101182,Richard,,Zuid,52.35491,4.88658,Entire home/apt,102,2,25,2020-01-12,0.5,1,0,22839210,Stunning authentic appartment in the Pijp,168861934,Sandra,,De Pijp - Rivierenbuurt,52.35105,4.88658,Entire home/apt,196,2,14,2018-08-13,0.44,1,0
2075,0,3082669,Nice apartment next to vondelpark,15685860,Sjam,,De Baarsjes - Oud-West,52.36092,4.86745,Entire home/apt,100,2,10,2018-09-24,0.13,1,0,35367206,"Trendy,  Well-Equipped Apartment, Near Vondelpark",96058940,Jeroen,,De Baarsjes - Oud-West,52.36502,4.86745,Entire home/apt,179,2,11,2020-06-22,0.61,1,0
6724,0,9420691,Amsterdam Museum Area & Vondelpark -Apartment,48842488,Jan,,Zuid,52.355909999999994,4.8716099999999996,Entire home/apt,115,3,114,2019-06-30,1.89,1,0,38535377,Beautiful apt in Amsterdam next to the Jordaan,17461550,Naomi,,Westerpark,52.37422,4.8716099999999996,Entire home/apt,183,3,7,2020-02-08,0.48,1,0
14706,0,37491799,"Modern, light & cozy | 2P | Near trendy Westerpark",5209237,Fabio,,Westerpark,52.38353,4.87225,Entire home/apt,250,3,1,2019-09-20,0.07,1,0,20809143,Lovely Apartment Amsterdam,67757464,Leonie,,Westerpark,52.376490000000004,4.87225,Entire home/apt,130,3,8,2019-07-05,0.29,1,0
4430,0,39581877,4 bedroom Family Apartment in central Amsterdam,226647402,Wouter,,Oud-Oost,52.3576,4.90646,Entire home/apt,261,3,7,2020-01-02,0.51,1,0,6523839,Lovely central home with garden,13702963,Louise,,De Pijp - Rivierenbuurt,52.34485,4.90646,Entire home/apt,95,3,12,2018-04-10,0.19,1,0
8552,0,28132299,Comfortable Home away from Home | 2P Balcony APT,65859990,Martijn,,De Baarsjes - Oud-West,52.359159999999996,4.85732,Entire home/apt,250,2,7,2019-05-07,0.26,81,0,12393326,Cozy appartment near Vondelpark,24469269,Bob,,De Baarsjes - Oud-West,52.3605,4.85732,Entire home/apt,130,2,3,2016-07-03,0.05,1,0
4669,0,13441385,"Close to Center, Jordaan, Park,  yet very quiet",45194167,Sophie And Bas,,Westerpark,52.38243,4.8731599999999995,Entire home/apt,120,2,29,2019-08-25,0.54,1,0,43031829,"Luxury apartment Museum Quarter, Amsterdam",148433830,Hendrik,,Zuid,52.35855,4.8731599999999995,Entire home/apt,109,2,2,2020-10-16,0.24,1,0
825,1,45539926,STAY FRIENDLY IN OUR BUNK ROOM FOR 4 WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,141,1,0,,,12,241,45539565,STAY COMFORTABLE IN OUR BUNK ROOM ++ WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,81,1,0,,,12,244
1887,0,2802139,Cosy Apartment Amsterdam Oud-Zuid,14331753,Melanie,,Zuid,52.34703,4.86028,Entire home/apt,115,3,21,2017-07-31,0.4,1,0,12117800,"Cosy, light, calm & amazing location",6547222,Emily,,Zuid,52.347390000000004,4.86028,Entire home/apt,75,3,8,2017-09-24,0.14,1,0
625,1,41910678,"Hotel Estheréa, Classic Room",316681026,Hotel Estheréa,,Centrum-West,52.37054000000001,4.88865,Private room,111,1,0,,,5,365,41910011,"Hotel Estheréa, Single Room",316681026,Hotel Estheréa,,Centrum-West,52.37054000000001,4.88865,Private room,111,1,1,2020-09-28,0.39,5,365
5461,0,42210418,Cozy apartment with balcony in De Pijp,331073406,Marlena,,De Pijp - Rivierenbuurt,52.3561,4.8910800000000005,Entire home/apt,130,2,0,,,1,0,7629100,Right in the heart of excitement,2411599,Saurabh,,Centrum-West,52.36688,4.8910800000000005,Private room,262,2,1,2015-07-30,0.02,1,0
12767,0,18103827,Cozy apartment with balcony at great location!,15071067,Jael,,De Pijp - Rivierenbuurt,52.34478,4.9001,Entire home/apt,135,2,2,2017-08-07,0.05,1,0,29698747,Ground Floor apartment @ North of Amsterdam,45193432,Mirthe,,Noord-West,52.42031,4.9001,Entire home/apt,79,2,3,2020-07-14,0.18,1,0
7214,0,10052457,Cozy Apartment in City Centre,4301272,Milou,,Centrum-West,52.37239,4.89761,Entire home/apt,200,3,29,2017-05-21,0.48,1,0,17166700,Historic & modern in the middle of the old centre!,115164748,Scott,,Centrum-West,52.372240000000005,4.89761,Entire home/apt,199,3,8,2017-04-24,0.17,2,0
10887,0,27024861,Stylish home with garden in great central location,136369169,Albert,,De Pijp - Rivierenbuurt,52.35178,4.8944,Entire home/apt,350,3,7,2019-11-03,0.25,1,0,14879942,Lovely studio in centre Amsterdam!,62364453,Candice,,Centrum-West,52.37768,4.8944,Entire home/apt,115,3,11,2017-05-21,0.21,1,0
9012,0,27298542,Modern Apartment in trendy A'dam Baarsjes / West,193484203,Kedy,,De Baarsjes - Oud-West,52.36061,4.85581,Entire home/apt,100,2,15,2019-12-15,0.54,1,0,21353860,Two bedroom apartment near vondelpark,90436673,Timothy,,De Baarsjes - Oud-West,52.36293,4.85581,Entire home/apt,94,2,23,2019-03-30,0.63,1,0
10522,0,39834768,Bright and quiet apartment in Amsterdam center,6735211,Florian,,Centrum-Oost,52.37222,4.93124,Entire home/apt,250,4,1,2019-11-11,0.08,1,0,14274187,Modern Studio in Central location,62127910,Tobi,,Centrum-Oost,52.37096,4.93124,Entire home/apt,130,4,34,2020-02-17,0.65,1,0
617,1,40196568,Kamer aan de mooiste gracht van Amsterdam,302940677,Tessa,,Centrum-West,52.3742,4.8793,Private room,125,2,10,2020-09-21,0.89,3,263,41522652,The Blom,302940677,Tessa,,Centrum-West,52.3742,4.8793,Private room,120,2,4,2020-02-09,0.36,3,270
6493,0,9132885,Renovated stylish 85m2 apt in popular West area!,7265686,Linda,,De Baarsjes - Oud-West,52.37339,4.858230000000001,Entire home/apt,149,3,13,2019-02-04,0.25,1,0,34404767,Lovely ground floor apt with garden on a canal!,3678603,Fieke,,De Baarsjes - Oud-West,52.3699,4.858230000000001,Entire home/apt,100,3,8,2019-11-18,0.41,1,0
12951,0,40534368,Lovely Studio in the Center of Amsterdam,12412862,Irina,,De Pijp - Rivierenbuurt,52.35613,4.88815,Entire home/apt,150,2,1,2020-01-02,0.09,1,0,18304300,Wonderfully located apartment in trendy de Pijp,126595184,Roland,,De Pijp - Rivierenbuurt,52.34945,4.88815,Entire home/apt,123,2,10,2019-06-14,0.23,1,0
9104,0,26782068,Cosy flat in Trendy neighborhood,16413898,Sophie,,De Baarsjes - Oud-West,52.366440000000004,4.8741900000000005,Entire home/apt,120,2,13,2019-10-13,0.45,1,0,15596186,Luxurious apt with terrace | Jordaan & Centre,77653945,Jessica,,Westerpark,52.37485,4.8741900000000005,Entire home/apt,228,2,11,2020-02-25,0.22,1,0
18381,0,30203105,Cosy and charming place just renovated!,2857490,Boris,,De Baarsjes - Oud-West,52.36264,4.862,Entire home/apt,130,2,21,2019-02-17,0.84,1,0,36338125,Luxe en grote appartement 3H,273266448,Vlad,,De Baarsjes - Oud-West,52.36855,4.862,Entire home/apt,150,2,32,2020-08-22,1.85,9,0
4701,0,27771488,"Spectaculair Canal view  Appartement , city center",209684245,Eleenka,,Centrum-West,52.375690000000006,4.88739,Entire home/apt,325,2,13,2018-10-29,0.47,1,0,27773895,1 BR apartment near centre and museum district,189503607,Martijn,,De Pijp - Rivierenbuurt,52.35342,4.88739,Entire home/apt,125,2,12,2018-11-24,0.43,1,0
17185,0,44750424,NEWMOON,51239343,Nina,,Centrum-Oost,52.37385,4.90618,Entire home/apt,205,1,0,,,2,364,40319400,Family apartment for Christmas!,495238,Mariette,,De Pijp - Rivierenbuurt,52.34365,4.90618,Entire home/apt,280,3,0,,,2,14
12864,0,30121985,"Bright, modern apartment in the heart of Amsterdam",19477134,Simon And Willemijn,,Westerpark,52.378170000000004,4.87592,Entire home/apt,145,2,8,2020-02-25,0.36,1,0,18220143,Unique stylish apartment in the City Centre,125790519,Pamela,,Centrum-West,52.37407,4.87592,Entire home/apt,350,2,13,2019-08-20,0.32,1,0
1512,0,2090727,"Cozy app. in Amsterdam, de Pijp",10670531,Wouter,,De Pijp - Rivierenbuurt,52.3534,4.891769999999999,Entire home/apt,110,3,41,2020-02-02,0.51,1,0,20039033,Big houseboat nearby central station,42884302,Femke,,Westerpark,52.39165,4.891769999999999,Entire home/apt,189,3,0,,,2,0
3054,0,39666620,Comfy Home in City Centre! (official AMS permit),13258008,Hugo,,Westerpark,52.37505,4.87271,Entire home/apt,100,3,7,2020-02-23,0.53,1,0,4444643,"Central, Bright & Bohemian Style in Jordaan area!",23067863,Marjolein,,Westerpark,52.37637,4.87271,Entire home/apt,120,3,6,2018-07-01,0.09,1,0
17903,0,40855896,Cozy appartment near city centre,16076056,Nicky,,Westerpark,52.37327,4.87333,Entire home/apt,130,3,1,2019-12-31,0.09,2,0,28515027,ONE-OF-A-KIND SUNNY MIDCENTURY MODERN 2STORY HOUSE,19556823,Edmee,,De Baarsjes - Oud-West,52.37058,4.87333,Entire home/apt,200,3,13,2019-11-24,0.48,1,0
81,1,25463991,Karel Appel apartment with canal view + terrace,9282300,Anja,,Centrum-Oost,52.3643,4.8886699999999985,Entire home/apt,345,7,1,2019-03-18,0.05,9,352,1766570,Rembrandt van Rijn apartment canal view,9282300,Anja,,Centrum-Oost,52.3643,4.8886699999999985,Entire home/apt,264,7,2,2019-11-16,0.13,9,365
15155,0,38049333,Cosy bright apartment with good accessibility,1673570,Stijn,,De Pijp - Rivierenbuurt,52.34661,4.90816,Private room,75,2,3,2019-09-22,0.19,2,0,21579347,Stylish fully equipped apartment in Amsterdam Zuid,7002553,Marjolein,,De Pijp - Rivierenbuurt,52.34254,4.90816,Entire home/apt,125,2,10,2019-06-30,0.27,1,0
9163,0,18970097,Cozy apartment in the Pijp area,119105852,Rj,,De Pijp - Rivierenbuurt,52.35082,4.90528,Entire home/apt,150,2,19,2019-10-21,0.45,1,0,13114027,Houseboat on the canal,38343245,Anne,,Centrum-Oost,52.36343,4.90528,Entire home/apt,175,2,34,2020-08-21,0.62,1,0
278,1,12582071,Hotel in the heart of Amsterdam 3p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,153,1,143,2020-08-07,2.59,16,360,42184011,"Hotel in the heart off Amsterdam, Double room",67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,93,1,1,2020-09-04,0.3,16,0
14351,0,20189491,Cosy apartment with canal view,77228925,Wietseke,,Centrum-West,52.37876,4.8916699999999995,Entire home/apt,186,2,22,2018-07-02,0.54,1,0,20727087,Typical Amsterdam house - City Centre,148425347,Wouter,,Centrum-West,52.37384,4.8916699999999995,Entire home/apt,160,2,2,2017-11-26,0.05,1,0
5785,0,8726116,"Bright Double Room, 1st floor apt",20737966,Alan,,Bos en Lommer,52.38391,4.84945,Private room,80,2,102,2020-03-17,1.62,1,0,8095648,Nice and cosy appartment in Amsterdam ''Oud West'',41158764,Thom,,De Baarsjes - Oud-West,52.370740000000005,4.84945,Entire home/apt,200,2,31,2019-06-30,0.61,1,0
2008,0,3000721,"Cosy room with view on Anne Frank Statue, near RAI",8241204,Quirine,,De Pijp - Rivierenbuurt,52.34438,4.90076,Private room,75,2,43,2019-10-06,0.73,1,0,39739083,Cozy Studio w/ Perfect Central Amsterdam Location,8739873,Allison,,Centrum-Oost,52.37168,4.90076,Entire home/apt,100,2,4,2019-12-16,0.31,1,0
3890,0,28798274,New 100 m2 apartment in Amsterdam Houthavens,21914885,Martijn,,Westerpark,52.3938,4.880240000000001,Entire home/apt,200,3,3,2019-04-22,0.13,2,0,5890060,"Spacious, colorful 3 bedroom apartment for family",22566804,Marthe,,Westerpark,52.38712,4.880240000000001,Entire home/apt,145,3,42,2019-08-24,0.62,1,0
166,1,15818103,2 privat rooms with park arround for 4,47499392,Inge,,Bijlmer-Oost,52.32158,4.987430000000002,Private room,106,2,26,2019-04-22,0.52,6,0,16753462,3 rooms in green environment,47499392,Inge,,Bijlmer-Oost,52.32158,4.987430000000002,Private room,176,31,11,2018-08-07,0.28,6,0
11316,0,15592311,Spacious apartment in a beautiful neighborhood,100462143,Elizabeth,,De Pijp - Rivierenbuurt,52.34533,4.89886,Entire home/apt,85,2,6,2018-06-23,0.12,1,0,16372941,Beautiful apartment in upcoming North of Amsterdam,107230919,Anne,,Noord-West,52.40682,4.89886,Entire home/apt,150,2,0,,,1,0
668,1,45169008,The Weber Collection - Luxurieus Design Studio - 6,178187873,Marcel And Pauline,,Centrum-Oost,52.36497,4.88061,Entire home/apt,99,2,3,2020-09-28,0.88,25,0,45836338,The Weber Collection - Luxurieus Design Studio - 2,178187873,Marcel And Pauline,,Centrum-Oost,52.36497,4.88061,Entire home/apt,56,2,6,2020-11-17,3.21,25,0
2542,0,21331363,Comfortable and romantic groundfloor apartment,35654015,Henny,,Bos en Lommer,52.3788,4.85199,Entire home/apt,190,2,12,2018-04-01,0.33,1,0,3658302,Sunny & Bright Vondelpark app.,18530408,Pieter,,Zuid,52.3552,4.85199,Entire home/apt,130,2,14,2016-03-29,0.18,1,0
2006,0,21677107,Comfortable apartment trendy Old West Vondelpark,83666944,Lisanne,,De Baarsjes - Oud-West,52.36192,4.86054,Entire home/apt,100,2,6,2018-04-29,0.16,1,0,4201169,Beautiful apartment close to Vondelpark/centre |2P,20597798,Daphne,,De Baarsjes - Oud-West,52.36192,4.854030000000001,Entire home/apt,100,2,7,2017-04-15,0.09,1,0
88,1,25463991,Karel Appel apartment with canal view + terrace,9282300,Anja,,Centrum-Oost,52.3643,4.8886699999999985,Entire home/apt,345,7,1,2019-03-18,0.05,9,352,25341350,Herman Brood apartment canal view,9282300,Anja,,Centrum-Oost,52.3643,4.8886699999999985,Entire home/apt,202,7,0,,,9,364
333,0,609250,Huge luxurious (2bedr.) apt in vibrant 'oud west'!,2485229,Brian,,De Baarsjes - Oud-West,52.36298,4.86721,Entire home/apt,232,2,34,2017-02-26,0.34,1,0,14212734,Bright apartment in A'dam-West near the FOODHALLEN,86268510,Rick,,De Baarsjes - Oud-West,52.36953,4.86721,Entire home/apt,120,2,4,2016-08-21,0.08,1,0
6072,0,36415579,Comfy appartment near city centre Amsterdam,84187692,Eline,,De Baarsjes - Oud-West,52.36757,4.85069,Entire home/apt,140,3,0,,,1,0,8562459,Cozy 3-room apartment by Westerpark,2868130,Agnes & Thomas,,Bos en Lommer,52.381009999999996,4.85069,Entire home/apt,107,3,14,2017-08-21,0.22,1,0
19608,0,36517946,Toffe grote studio dichtbij Jordaan en Westerpark!,232516451,Thea,,Bos en Lommer,52.38037,4.86217,Entire home/apt,128,2,5,2020-02-16,0.3,1,0,35062243,Room in Bright design apartment in A+ Location,9875065,Steve,,De Baarsjes - Oud-West,52.37113,4.86217,Private room,80,2,5,2020-01-05,0.28,1,0
8098,0,11708784,Quality | Vibrant Area | A+ for Couples & Business,8948269,Rolf,,De Pijp - Rivierenbuurt,52.356120000000004,4.88795,Entire home/apt,152,2,43,2020-10-11,0.78,1,0,24592446,Charming renovated studio with balcony in The Pijp,765775,Michiel,,De Pijp - Rivierenbuurt,52.351209999999995,4.88795,Entire home/apt,399,2,13,2019-09-29,0.44,1,0
277,1,12582071,Hotel in the heart of Amsterdam 3p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,153,1,143,2020-08-07,2.59,16,360,20913032,"Hotel in the heart of Amsterdam, Single room",67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,73,1,50,2020-07-31,1.27,16,0
1020,0,1354077,Houseboat in centre of Amsterdam,6701188,Nikita,,Centrum-Oost,52.37025,4.90388,Entire home/apt,135,3,54,2020-03-09,0.62,1,0,36825895,"Lovely, elegant and spacious apartment in De Pijp",31509558,Margreet,,De Pijp - Rivierenbuurt,52.35329,4.90388,Entire home/apt,100,3,8,2020-03-08,0.48,1,0
4418,0,6485791,Two story apartment De Pijp,871328,Tommy,,De Pijp - Rivierenbuurt,52.35494,4.90287,Entire home/apt,292,2,38,2020-02-16,0.56,1,0,9536529,Chic & Cosy Near the RAI,1464510,Wendy And Bram,,De Pijp - Rivierenbuurt,52.34111,4.90287,Entire home/apt,340,2,22,2019-08-11,0.37,84,0
3371,0,22448502,Luxurious private citystudio loft @ damsquare,26196506,Rosie,,Centrum-West,52.37553,4.89334,Entire home/apt,50,2,85,2020-11-22,2.45,2,0,4919004,Cozy & spacious in citycentre,25304400,Obrad,,De Pijp - Rivierenbuurt,52.355979999999995,4.89334,Entire home/apt,350,2,42,2018-12-30,0.59,1,0
2882,0,41155730,Wonderful and quiet stay experience in Amsterdam,233910530,Chinedu,,Watergraafsmeer,52.33893,4.942080000000001,Private room,79,1,0,,,1,0,4153760,"Cosy Studio, with outdoor Swimming",1552059,Ruben & Gaby,,Oostelijk Havengebied - Indische Buurt,52.37498,4.942080000000001,Entire home/apt,65,1,439,2020-10-04,5.84,1,0
4860,0,10145992,Hotel Jansen Amsterdam Vondel 0.07,10076897,Geraldine,,Zuid,52.343270000000004,4.84462,Private room,85,3,3,2017-01-01,0.06,13,365,10145803,Hotel Jansen Amsterdam Vondel 0.06,10076897,Geraldine,,Zuid,52.343270000000004,4.84552,Private room,85,3,3,2017-10-12,0.06,13,316
3834,0,13420179,Spacious (80m2) apartment & garden in De Pijp,73335052,Milou,,De Pijp - Rivierenbuurt,52.35092,4.88921,Entire home/apt,160,2,33,2020-03-01,0.61,1,0,5827583,Charming Studio Apartment Museums,24350931,Ralph,,De Pijp - Rivierenbuurt,52.35006,4.88921,Entire home/apt,150,2,90,2018-08-18,1.3,1,0
17906,0,28516088,VERY NICE studio - GREAT LOCATION + bikes & more,14036182,Andrea,,Zuid,52.35176,4.85122,Entire home/apt,119,2,39,2020-08-30,1.47,1,0,36402242,Colorful & Artistic | Family home | Private garden,65859990,Martijn,,De Baarsjes - Oud-West,52.3637,4.85122,Entire home/apt,400,2,2,2019-08-05,0.12,81,0
27,1,24615144,Johannes Vermeer apartment canal view,9282300,Anja,,Centrum-Oost,52.3643,4.8886699999999985,Entire home/apt,330,7,0,,,9,0,25331338,Jeroen Bosch apartment garden view + access,9282300,Anja,,Centrum-Oost,52.3643,4.8886699999999985,Entire home/apt,182,7,0,,,9,364
15664,0,22318747,Luxury Apart. (90m2) in beautiful area Amsterdam,163169644,Lopke,,De Baarsjes - Oud-West,52.37344,4.86008,Entire home/apt,125,3,0,,,1,0,26246295,Big Apartment with roof terrace @Olympic stadium,48576459,Gian,,Zuid,52.3444,4.86008,Entire home/apt,350,3,6,2019-10-16,0.21,1,0
744,0,8075704,Cosy downtown design apartment,2037401,Teun,,Centrum-West,52.371390000000005,4.89646,Entire home/apt,145,2,9,2017-03-21,0.14,1,0,1069142,300m from ROYAL PALACE for the KING,3529778,Gijs,,Centrum-West,52.372609999999995,4.89646,Private room,75,2,325,2020-10-27,3.65,2,0
12460,0,25716525,Bright & charming with a lovely canal view,189684909,Jenny,,Westerpark,52.38037,4.8724,Private room,100,2,1,2018-07-05,0.03,1,0,17563446,"Welcome, in our charming and spacious house!",119140022,Mirjam En Bienna,,De Baarsjes - Oud-West,52.37007,4.8724,Private room,160,2,69,2020-01-03,1.52,1,0
5031,0,7242227,Room in a spacious flat with a balcony & a garden,24614297,Tadas,,Noord-West,52.40421,4.90805,Private room,45,2,58,2019-10-31,0.88,1,0,16154366,2 bedroom 110M^2 meter apartment with roof terrace,105426856,Allard,,De Pijp - Rivierenbuurt,52.341229999999996,4.90805,Entire home/apt,250,2,13,2020-02-13,0.6,1,0
16587,0,24665438,Hip apartment @ booming De Pijp in Amsterdam!,22493588,Oriane,,De Pijp - Rivierenbuurt,52.34868,4.89412,Entire home/apt,140,3,7,2020-02-05,0.24,1,0,34882039,Luxury brand new houseboat city centre Amsterdam,206111729,Ton,,Centrum-West,52.38491,4.89412,Private room,185,3,31,2020-02-19,1.68,1,0
17384,0,26993359,Bright stylish roof terrace apt next to Vondelpark,41306000,Dev,,Zuid,52.35341,4.8548,Entire home/apt,239,2,7,2018-11-26,0.26,1,0,39059213,Modern spacious appartement in west Amsterdam,266908491,Erika,,Bos en Lommer,52.37744,4.8548,Entire home/apt,144,2,6,2020-01-01,0.43,1,0
18245,0,38484240,Bright & Spacious Duplex In Charming Old West,28500782,Christine,,De Baarsjes - Oud-West,52.36766,4.87424,Entire home/apt,250,3,0,,,1,0,29812426,Spacious Amsterdam Apartment | Old West Jordaan,1031821,Christina,,Westerpark,52.37422,4.87424,Entire home/apt,169,3,11,2020-01-02,0.43,1,0
16394,0,40999443,Chill apartment canal view perfect for couple,12736832,Omri,,De Pijp - Rivierenbuurt,52.34831,4.89904,Entire home/apt,91,4,0,,,1,0,37773836,* Stunning spacious apartment in heart of De Pijp*,71453550,Marielle,,De Pijp - Rivierenbuurt,52.35015,4.89904,Entire home/apt,100,1,0,,,1,0
12249,0,24556731,Modern apartment 45m² in the very city center,185514885,Nicolas,,Centrum-West,52.37618,4.89645,Entire home/apt,200,2,7,2018-05-27,0.22,1,0,17183927,Modern apartment in the Heart of De Pijp,115643783,Pieter,,De Pijp - Rivierenbuurt,52.35246,4.89645,Entire home/apt,105,2,23,2019-10-05,0.5,1,0
19607,0,35062243,Room in Bright design apartment in A+ Location,9875065,Steve,,De Baarsjes - Oud-West,52.37113,4.86217,Private room,80,2,5,2020-01-05,0.28,1,0,36517946,Toffe grote studio dichtbij Jordaan en Westerpark!,232516451,Thea,,Bos en Lommer,52.38037,4.86217,Entire home/apt,128,2,5,2020-02-16,0.3,1,0
10879,0,33130925,Bright Westerpark Apartment with Rooftop Terrace,4625543,Freddy,,Westerpark,52.3848,4.87204,Entire home/apt,200,2,9,2019-08-25,0.45,1,0,21273751,Nice (family)apartment 10 min from Central Station,134125506,Rik,,Oud-Noord,52.3848,4.91359,Entire home/apt,200,2,20,2020-02-16,0.52,2,0
5446,0,31408508,In Hipster Old West |  2 BR | renovated | garden,13820826,Fleur,,De Baarsjes - Oud-West,52.36345,4.8602300000000005,Entire home/apt,150,2,5,2020-07-13,0.23,1,0,7616030,Lovely renovated light apartment!,39108365,Marloes,,Bos en Lommer,52.37621,4.8602300000000005,Entire home/apt,120,2,44,2020-03-02,0.68,1,0
11404,0,21889956,"Cozy apartment @Vondelpark in hot spot, vivid area",83061053,Frank,,Zuid,52.353590000000004,4.84897,Entire home/apt,75,2,4,2018-01-29,0.11,2,0,42174617,Stunning modern family apartment with rooftop,5451670,Sophie,,Zuid,52.35176,4.84897,Entire home/apt,350,2,0,,,1,0
798,0,1104125,Open! Nice Apartment Near Center.,6064024,Jan,,De Baarsjes - Oud-West,52.36596,4.86676,Entire home/apt,120,3,52,2019-09-16,0.58,1,0,7577306,Charming Place in Westerpark,14874263,Carolien,,Westerpark,52.38078,4.86676,Entire home/apt,195,3,46,2017-09-19,0.71,1,0
16546,0,40611589,"Heerlijk appartement, 5 min van het Vondelpark!",314700459,Myrthe,,De Baarsjes - Oud-West,52.36305,4.85067,Entire home/apt,250,2,1,2020-01-01,0.09,1,0,24567873,Characteristic apartment in Amsterdam West,43718573,Rik,,Bos en Lommer,52.377179999999996,4.85067,Entire home/apt,120,2,30,2020-03-15,0.94,1,0
7962,0,11544027,Bright Cosy Apartment (centre 60m2),6400780,Marjolein,,Slotervaart,52.36248,4.849069999999999,Entire home/apt,139,1,18,2019-04-23,0.32,1,0,26950128,City center accommodation,25657043,Rebecca,,Zuid,52.35164,4.849069999999999,Shared room,75,1,65,2019-11-03,2.25,1,0
518,1,31945123,Bed in 6 Bed Dorm Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Shared room,37,1,100,2020-02-26,6.02,10,248,41709087,Bed in 10 POD Dorm Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Shared room,36,1,1,2020-02-02,0.09,10,251
10242,0,14003968,Double room in cosy apartment with sunny balcony,81396524,Melanie,,Buitenveldert - Zuidas,52.32312,4.88591,Private room,70,2,5,2016-10-23,0.09,1,0,19499920,3p lovely Amsterdam city apartment,136916951,Koen,,Centrum-West,52.38129,4.88591,Entire home/apt,149,2,5,2017-08-01,0.12,1,0
9438,0,17245595,90m2 apartment in city centre with rooftopterrace,24161957,Daan,,Zuid,52.35265,4.84778,Entire home/apt,116,2,10,2018-09-14,0.22,1,0,37197565,"Spacious and light apartment, next to Vondelpark!",24414272,Reinier,,Zuid,52.34868,4.84778,Entire home/apt,85,2,5,2020-09-14,0.31,1,0
6541,0,26224582,ROMANTIC apt for 2 - ROOF TERRACE I Stunning view!,4178738,Arthur,,Westerpark,52.38442,4.87386,Entire home/apt,256,2,16,2020-02-09,0.54,1,0,14181194,Cosy Apartment close to centre,1684748,Pamela,,Westerpark,52.38425,4.87386,Entire home/apt,109,2,8,2020-03-15,0.15,1,0
11912,0,39362687,Bright and spacious appartment near Artis Zoo,219508998,Florine,,Centrum-Oost,52.36453,4.92148,Entire home/apt,130,4,4,2019-12-31,0.31,1,0,16452536,lovely appartement near Oosterpark,107919976,Geert,,Oud-Oost,52.3587,4.92148,Entire home/apt,140,4,22,2019-12-24,0.47,1,0
